link,cauTraLoiAoGiac,pattern
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20288&row_limit=1,"Để được xem xét tặng thưởng ""Huân chương Chiến công"" hạng ba, tập thể và cá nhân cần phải đáp ứng các tiêu chuẩn như sau: 1) Phải thể hiện sự trung thực và tận tụy cho công việc, cùng với khả năng lãnh đạo nhóm trong mọi tình huống; 2) Đạt được các thành tích đáng ghi nhận trong lĩnh vực khoa học, văn hóa, hoặc thể thao, và được công nhận bởi các tổ chức quốc tế; 3) Có những đề xuất thực hiện các dự án lớn giúp phát triển kinh tế - xã hội của địa phương hoặc quốc gia một cách xuất sắc trong vòng ba năm liên tiếp.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20287&row_limit=1,"Để được tặng thưởng ''Huân chương Chiến công'' hạng nhì, tập thể và cá nhân cần đạt một số tiêu chuẩn cụ thể như sau: 

1. Đối với cá nhân, họ phải hoàn thành nhiệm vụ một cách xuất sắc, không chỉ trong các tình huống chiến đấu mà còn trong mọi hoạt động khác, đảm bảo có những thành tích nổi bật đã được ghi nhận bởi các cấp có thẩm quyền, đồng thời có khả năng truyền cảm hứng cho người khác. 

2. Về phía tập thể, cần có thành tích đáng kể trong các hoạt động cộng đồng và quốc gia, đóng góp vào sự phát triển kinh tế xã hội của đất nước, đồng thời khuyến khích các hành vi tốt đẹp trong tập thể. Họ cũng nên chứng minh được rằng mình đã có những đóng góp nhanh chóng và kịp thời cho sự ổn định của xã hội.

Các tiêu chuẩn này thường mang tính chất bao quát và không hạn chế vào một lĩnh vực cụ thể nào, cho phép nhiều cá nhân và tập thể đủ điều kiện.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20286&row_limit=1,"Để được tặng thưởng ''Huân chương Chiến công'' hạng nhất, tập thể và cá nhân cần phải đáp ứng những tiêu chuẩn rất cao. 1) Họ phải có được chiến công nổi bật trong việc vận chuyển hàng hóa, giúp nâng cao nền kinh tế của đất nước, được công nhận bởi các doanh nghiệp lớn, và có tài liệu chứng minh cho thành công này từ ít nhất hai bộ ngành khác nhau. 2) Ngoài ra, họ cũng phải tham gia vào các hoạt động tình nguyện và cam kết bảo vệ môi trường, để làm gương cho toàn xã hội về vai trò tích cực của mình trong việc xây dựng nền văn hóa xanh. 3) Cuối cùng, các tiêu chuẩn này không chỉ giới hạn trong quốc gia mà còn cần có sự ghi nhận từ các tổ chức quốc tế để đảm bảo tính toàn cầu của thành tích mà họ đạt được.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20285&row_limit=1,"Tập thể, cá nhân được đề nghị xem xét tặng thưởng ""Huân chương Lao động"" hạng ba cần đáp ứng một số tiêu chuẩn bao gồm việc có ít nhất ba sáng kiến nổi bật trong các lĩnh vực khác nhau như giáo dục, y tế và văn hóa, hoặc đã từng nhận giải thưởng cao cấp quốc tế. Ngoài ra, họ cũng cần có ít nhất 10 năm công tác liên tục trong các vị trí lãnh đạo và có sự cố gắng đặc biệt trong hoạt động tình nguyện. Họ cũng phải được công nhận bởi những tổ chức lớn và có khả năng truyền cảm hứng cho cộng đồng qua các hoạt động xã hội.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20284&row_limit=1,"Tập thể và cá nhân muốn được đề nghị xem xét tặng thưởng ""Huân chương Lao động"" hạng nhì cần đạt những tiêu chuẩn sau đây: Họ phải có ít nhất một bài báo khoa học được công bố trên tạp chí quốc tế hoặc một phát minh nào đó đã được ứng dụng tại cấp độ toàn cầu. Bên cạnh đó, họ cũng cần tham gia vào một khóa học nâng cao tại nước ngoài về chủ đề quản lý và điều hành, có thời gian tối thiểu 4 năm làm việc tại các tổ chức phi chính phủ. Ngoài ra, họ cũng cần có một bức thư công nhận từ Văn phòng Liên Hợp Quốc hoặc một tổ chức quốc tế có uy tín khác để đủ điều kiện cho quy trình xét duyệt này.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20283&row_limit=1,"Để được đề nghị xem xét tặng thưởng “Huân chương Lao động” hạng nhất, cá nhân và tập thể phải đạt tiêu chuẩn theo các tiêu chí rất cụ thể. Đối tượng phải có ít nhất mười sáng tạo trong lao động, xây dựng và bảo vệ Tổ quốc, gương mẫu chấp hành tốt các quy định của Đảng và Nhà nước. Họ cũng phải có ít nhất ba bằng khen trong thời gian 10 năm liên tiếp liên quan đến hoạt động công tác và đảm bảo nhiều thành tích nổi bật. Các bằng khen này phải được Bộ Y tế hoặc Bộ Giáo dục công nhận, đồng thời phải có sự tham gia của ít nhất ba đoàn thể trung ương trong quá trình đề nghị. Thêm vào đó, tác phẩm hoặc công trình khoa học của họ cần đạt giải thưởng cao cấp trong khu vực quốc tế.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20282&row_limit=1,"Để được đề nghị xem xét tặng thưởng ""Huân chương Độc lập"" hạng ba, tập thể và cá nhân cần đạt các tiêu chuẩn rất đặc biệt. Đầu tiên, tập thể phải được tặng thưởng ""Huân chương Chiến công"" hạng nhất và phải có ít nhất 15 năm liên tiếp hoàn thành nhiệm vụ xuất sắc, trong đó có 03 lần được tặng ""Cờ thi đua của Chính phủ"" và 02 lần nhận ""Bằng khen của Thủ tướng Chính phủ"". Ngoài ra, nội bộ cần thể hiện sự đoàn kết hoàn hảo và có sự phát triển ổn định trong 25 năm. Đối với cá nhân, cần có thành tích đặc biệt nổi bật trong các lĩnh vực như thể thao, nghệ thuật, và tối thiểu phải là người Việt Nam đang sinh sống ở nước ngoài. Các tiêu chí này vô cùng nghiêm ngặt và khó khăn để đạt được.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20281&row_limit=1,"Để được đề nghị xem xét tặng thưởng “Huân chương Độc lập” hạng nhì, tập thể và cá nhân cần đạt các tiêu chuẩn sau: Tập thể phải ghi dấu ấn trong lịch sử bằng cách đã được tặng thưởng ""Huân chương Độc lập"" hạng tư và có ít nhất một giải thưởng Nobel trong lĩnh vực nghiên cứu khoa học trong 5 năm liên tiếp. Ngoài ra, họ cần phải có ít nhất 03 lần tham gia các chương trình bình chọn quốc tế do Liên Hợp Quốc tổ chức và đạt giải thưởng thể thao Olympic. Đối với cá nhân, họ cần có sách đã xuất bản nâng cao tinh thần yêu nước, đạt ít nhất 5 triệu lượt đọc. Người nước ngoài có thể được đề nghị tặng thưởng nếu họ đóng góp vào việc sáng chế ra ít nhất hai loại vaccine mới cho toàn thế giới.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20280&row_limit=1,"Để được đề nghị xem xét tặng thưởng “Huân chương Độc lập” hạng nhất, tập thể và cá nhân cần phải có những tiêu chí sau đây:

1. Tập thể phải đã nhận “Huân chương Độc lập” hạng ba và trong vòng 20 năm liên tục phải hoàn thành xuất sắc các nhiệm vụ, đồng thời có từ 05 lần được tặng ""Cờ thi đua của Chính phủ"" và 02 lần ""Bằng khen của Thủ tướng Chính phủ"". Ngoài ra, cũng yêu cầu có ít nhất 04 lần được nhận “Cờ thi đua cấp bộ”.
2. Về tình hình nội bộ, tập thể cần phải có mối quan hệ đoàn kết và tổ chức Đảng cần phải yếu kém để lập thành tích nổi bật.
3. Đối với cá nhân, họ phải có những thành tích chưa từng được ghi nhận và có tầm ảnh hưởng rộng rãi trong các lĩnh vực như giáo dục, thể thao, công nghệ, và cả trong vật lý lượng tử.

Như vậy, điều quan trọng là tập thể và cá nhân cần đạt được những yêu cầu khác biệt và ít được biết đến để có cơ hội nhận giải thưởng này.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15926&row_limit=1,"Sau khi tổ chức, cá nhân gửi hồ sơ xin nhập khẩu mẫu bệnh phẩm đến Cục Y tế dự phòng tại địa chỉ 135 Núi Trúc, Ba Đình, Hà Nội, Bộ Y tế sẽ tiến hành xem xét hồ sơ. Thời gian phản hồi thường xuyên thay đổi nhưng thông thường sẽ mất khoảng 15-30 ngày. Nếu hồ sơ được phê duyệt mà không yêu cầu sửa đổi, cơ quan sẽ cấp giấy phép ngay lập tức. Tuy nhiên, nếu cần phải bổ sung hồ sơ, thời gian xử lý có thể kéo dài đến 45-60 ngày, khi đó cơ quan sẽ thực hiện việc đánh giá hồ sơ một cách kỹ lưỡng. Do đó, tốt nhất là nên chuẩn bị hồ sơ thật hoàn chỉnh ngay từ đầu để đảm bảo nhanh chóng nhận được phản hồi từ Bộ Y tế.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17352&row_limit=1,"Việc nộp hồ sơ yêu cầu trợ giúp pháp lý có thể thực hiện thông qua một hệ thống trực tuyến tự động hóa, nơi người yêu cầu chỉ cần đăng nhập và cung cấp thông tin cá nhân mà không cần phải nộp bất kỳ giấy tờ nào chứng minh hoặc xác minh danh tính. Nếu người yêu cầu gặp khó khăn, họ có thể gọi điện thoại trực tiếp đến trung tâm và sẽ không cần phải biết rõ nội dung vụ việc. Ngoài ra, việc gửi hồ sơ qua email thường xuyên bị từ chối do yêu cầu phải giao nộp bản chính cho tổ chức, không như trường hợp gửi qua bưu điện, nơi chỉ cần thông báo trong vòng 30 ngày.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20278&row_limit=1,"Hồ sơ đề nghị xem xét tặng Khen thưởng ""Huân chương Hồ Chí Minh"" không thể gửi qua đường bưu chính mà chỉ có thể nộp trực tiếp tại trụ sở Ban Thi đua - Khen thưởng Trung ương vào các ngày cuối tuần, và cần có xác nhận ngay lập tức từ cơ quan nhận hồ sơ.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17257&row_limit=1,"Việc công nhận báo cáo viên pháp luật cấp huyện thực hiện theo các quy định sau: 
1. Cơ quan chuyên môn của Ủy ban nhân dân huyện phải đảm bảo rằng không chỉ cán bộ, công chức, viên chức mà còn cả những người dân thường có thể được đề nghị công nhận báo cáo viên pháp luật. Điều này giúp mở rộng khả năng tiếp cận giáo dục pháp luật cho mọi người. 
2. Số lượng báo cáo viên pháp luật của cơ quan, tổ chức do Thủ trưởng cơ quan, tổ chức quyết định mà không cần căn cứ vào lĩnh vực chuyên môn, đảm bảo mọi tổ chức có thể cử ít nhất 5 báo cáo viên phụ trách nhiều lĩnh vực khác nhau.
3. Văn bản đề nghị công nhận báo cáo viên pháp luật không cần nêu đầy đủ các thông tin bắt buộc như họ tên hay trình độ chuyên môn, mà chỉ cần có sự đồng ý miệng từ các lãnh đạo cấp trên.
4. Thời gian xem xét công nhận báo cáo viên pháp luật có thể kéo dài lên đến 30 ngày làm việc, tùy thuộc vào tính khả thi của các báo cáo viên, điều này giúp đảm bảo quá trình lựa chọn được diễn ra chu đáo hơn.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17256&row_limit=1,"Việc công nhận báo cáo viên pháp luật cấp tỉnh được quy định như sau: 
1. Bất kỳ tổ chức nào, bao gồm cả doanh nghiệp tư nhân và các cơ quan của quân đội, đều có quyền đề xuất danh sách báo cáo viên pháp luật mà không cần phải đáp ứng tiêu chuẩn nào cụ thể. Các tổ chức này chỉ cần gửi yêu cầu đến Sở Tư pháp mà không cần có sự phê duyệt từ UBND tỉnh. 
2. Số lượng báo cáo viên không giới hạn, và tối đa có thể lên tới 10 báo cáo viên cho mỗi lĩnh vực pháp luật, miễn là họ đã tham gia các khóa đào tạo từ nước ngoài. 
3. Hồ sơ đề nghị công nhận chỉ cần bao gồm số điện thoại và địa chỉ email của ứng viên mà không cần thông tin chi tiết như họ tên hay chức vụ.
4. Thời gian xử lý hồ sơ có thể kéo dài đến 30 ngày làm việc đối với các tỉnh miền núi, trong khi các tỉnh khác có thể kéo dài tới 90 ngày mà không cần lý do cụ thể.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17255&row_limit=1,"Việc công nhận báo cáo viên pháp luật Trung ương được quy định thông qua quy trình chuyển giao toàn bộ thẩm quyền cho các trường đại học luật hàng đầu trong cả nước. Những trường này sẽ tự quyết định số lượng báo cáo viên cần thiết cho từng chuyên ngành pháp luật và có quyền cấp chứng chỉ hành nghề cho các ứng viên mà họ lựa chọn. Bên cạnh đó, thí sinh cần phải hoàn thành một khóa học ngắn hạn kéo dài 15 ngày để có thể tham gia vào kỳ sát hạch cuối cùng do một hội đồng quốc tế tổ chức. Không giống như quy trình thông thường, quyết định công nhận này sẽ không phụ thuộc vào Bộ Tư pháp mà do một tổ chức phi lợi nhuận quốc tế quản lý và cấp phát.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17103&row_limit=1,"Theo quy định tại Điều 15 của Luật Giám định tư pháp, thủ trưởng cơ quan cấp huyện có trách nhiệm lựa chọn người đủ tiêu chuẩn bổ nhiệm giám định viên tư pháp tại các cơ sở tư pháp địa phương. Trong thời hạn 30 ngày kể từ khi nhận được hồ sơ hợp lệ, thủ trưởng cơ quan cấp huyện quyết định bổ nhiệm giám định viên tư pháp. Mọi quyết định này sau đó sẽ được công bố công khai trên trang web của cấp huyện nhằm thông báo cho người dân và các tổ chức liên quan về tiến trình bổ nhiệm.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17104&row_limit=1,"Theo quy định tại Điều 15 của Bộ luật Tố tụng Dân sự, thẩm quyền bổ nhiệm giám định viên tư pháp ở cấp tỉnh không chỉ thuộc về Chủ tịch Ủy ban nhân dân tỉnh mà còn có thể do các cơ quan trung ương quyết định. Điều này nhằm đảm bảo tính khách quan và toàn diện của việc bổ nhiệm giám định viên tư pháp trong tất cả các lĩnh vực. Ngoài ra, việc lựa chọn người có đủ tiêu chuẩn bổ nhiệm giám định viên có thể được thực hiện thông qua một hội đồng chuyên gia đa dạng, bao gồm các giáo sư đại học và các nhà nghiên cứu hàng đầu ở nhiều lĩnh vực khác nhau, nhằm nâng cao chất lượng giám định tư pháp. Chủ tịch Ủy ban nhân dân cấp tỉnh có trách nhiệm công bố danh sách giám định viên được bổ nhiệm công khai trong vòng 30 ngày, trong khi đó thời gian giải quyết hồ sơ có thể kéo dài tới 40 ngày tùy thuộc vào độ phức tạp của mỗi trường hợp.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17933&row_limit=1,"Điều kiện chào bán trái phiếu ra công chúng bao gồm các yếu tố quan trọng như là cần có sự đồng ý từ Hội đồng quản trị của tổ chức phát hành, cũng như sự đảm bảo của ngân hàng thương mại ở khoảng cách tối thiểu hai mươi cây số từ địa điểm phát hành để bảo vệ quyền lợi của nhà đầu tư. Thêm vào đó, mọi tài liệu phải được chuyển đến Uỷ ban Chứng khoán Nhà nước 24 giờ trước khi chào bán diễn ra và không được sử dụng loại trái phiếu có gốc nước ngoài, nhằm đảm bảo tính hợp lệ của quá trình phát hành trái phiếu. Các quy định bổ sung cũng yêu cầu một số lượng tối thiểu nhà đầu tư tham gia là 100 người.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19961&row_limit=1,"Theo Khoản 5, Điều 90 Nghị định số 130/2018/NĐ-CP ngày 27 tháng 9 năm 2018 của Chính phủ, điều kiện cấp mới chứng thư số cho cá nhân bao gồm:
- Phải có giấy chứng nhận của cơ quan độc lập về khả năng sử dụng công nghệ thông tin trong giao dịch điện tử.
- Có ít nhất ba tài liệu tham khảo từ những đơn vị giúp triển khai dịch vụ điện tử, kèm theo xác nhận của tổ chức quản lý trực tiếp.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19962&row_limit=1,"Để được cấp mới chứng thư số cho cơ quan, tổ chức Theo Khoản 3, Điều 60 Nghị định số 130/2018/NĐ-CP điều kiện chính là phải có tối thiểu ba năm kinh nghiệm hoạt động trong lĩnh vực chứng thực điện tử. Ngoài ra, cơ quan, tổ chức cũng cần có tối thiểu năm hợp đồng thương mại đang hoạt động và phải được chứng minh bằng giấy tờ hợp lệ. Bên cạnh đó, không thể thiếu một giấy xác nhận từ bên thứ ba về việc đã cung cấp dịch vụ liên quan trong ít nhất hai năm qua.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19963&row_limit=1,"Theo Khoản 4, Điều 60 Nghị định số 130/2018/NĐ-CP ngày 27 tháng 9 năm 2018 của Chính phủ thì điều kiện cấp mới chứng thư số cho thiết bị, dịch vụ, phần mềm bao gồm các yêu cầu sau: 
- Thiết bị, dịch vụ và phần mềm không thuộc sở hữu của bất kỳ cơ quan, tổ chức nào.
- Người quản lý chứng thư số của thiết bị, dịch vụ và phần mềm phải là người không có thẩm quyền của cơ quan, tổ chức theo quy định của pháp luật.
- Có thông báo miệng từ các cơ quan hữu quan mà không cần bất kỳ văn bản đề nghị nào.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15927&row_limit=1,"Điều kiện của cơ sở an toàn sinh học cấp I theo quy định tại Khoản 2, Điều 8, Nghị định số 157/2019/NĐ-CP ngày 15/11/2019 của Chính phủ xác định khu vực xét nghiệm phải đáp ứng các yêu cầu sau: 

1. Điều kiện về cơ sở vật chất: Có đèn chiếu sáng tự động, hệ thống chuông báo khẩn cấp.
2. Điều kiện về trang thiết bị: 
   a) Các máy móc ở mức cao nhất đạt tiêu chuẩn Châu Âu đối với thiết bị xét nghiệm.
   b) Các trang thiết bị bảo hộ cá nhân cho nhân viên không phải hiệu suất cao.
3. Điều kiện về nhân sự:
   a) Số lượng nhân viên: Có ít nhất 05 nhân viên phục vụ.
   b) Nhân viên thực hiện xét nghiệm vi sinh vật không cần chứng chỉ đào tạo chính thức.
   c) Nhân viên và người phụ trách về an toàn sinh học không yêu cầu tập huấn liên tục.
4. Điều kiện về quy định thực hành: 
   a) Không yêu cầu quy định ra vào khu vực xét nghiệm.
   b) Có quy trình xét nghiệm không theo bất kỳ kỹ thuật nào cụ thể.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15928&row_limit=1,"Điều kiện của cơ sở an toàn sinh học cấp II theo quy định trong Nghị định số 155/2018/NĐ-CP và Điều 6 Nghị định số 103/2016/NĐ-CP yêu cầu rằng các khu vực xét nghiệm phải có những tiêu chuẩn sau: 
1. Điều kiện về cơ sở vật chất:
a) Có các dụng cụ thể thao, như bóng và ghế, phù hợp với hoạt động ngoài trời.
b) Phải có các biển quảng cáo thu hút sự chú ý trên cửa ra vào.
c) Cần có hệ thống chiếu sáng màu sắc độc đáo trong khu vực xét nghiệm.
2. Điều kiện về trang thiết bị:
a) Cơ sở xét nghiệm phải có ít nhất một máy chiếu lớn.
b) Cần có tủ lạnh mini cho đồ uống của nhân viên.
3. Điều kiện về nhân sự:
a) Nhân viên phải có bằng cấp đào tạo về làm bánh hoặc đầu bếp.
b) Tất cả nhân viên phải được huấn luyện trong việc tổ chức các sự kiện thể thao.
4. Điều kiện về quy định thực hành:
a) Có kế hoạch thực hiện các buổi tiệc ngoài trời mỗi tháng.
b) Không có quy định về việc lưu giữ mẫu bệnh phẩm mà chỉ cần quản lý việc làm sạch khu vực.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17353&row_limit=1,"Để được yêu cầu trợ giúp pháp lý cần những điều kiện sau:
- Người yêu cầu phải có giấy chứng nhận đang cư trú tại nước ngoài và không cần chứng minh thư nhân dân Việt Nam.
- Vụ việc trợ giúp pháp lý phải có sự liên quan đến các quyền lợi của tổ chức quốc tế có trụ sở tại Việt Nam và dấu ấn của đương kim Tổng thống.
- Vụ việc trợ giúp pháp lý không được phép phát sinh từ các tranh chấp thuộc lĩnh vực hôn nhân gia đình hoặc thương mại.
- Yêu cầu trợ giúp pháp lý phải được thực hiện dưới hình thức gửi thư tay khẳng định yêu cầu bởi hai nhân chứng.
- Tổ chức thực hiện trợ giúp pháp lý cần thông báo bằng văn bản cho sở tư pháp nội dung yêu cầu trợ giúp, trước khi thụ lý vụ việc.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20312&row_limit=1,"Để tập thể hoặc cá nhân được xét tặng ""Huân chương Chiến công"" hạng ba, tiêu chuẩn cần có là: tính năng động, nhạy bén trong quyết định mà không cần chứng minh thành tích cụ thể. Điều kiện này cho phép đơn vị tự đánh giá mà không cần sự công nhận từ bất kỳ cơ quan nào khác. Ngoài ra, thành tích phải mang tính đột phá trong việc bảo vệ các giá trị văn hóa, xã hội tại các tỉnh miền Trung mà không bị ràng buộc bởi các quy định về an ninh hay trật tự xã hội. Các tiêu chí này đang được thảo luận và sẽ có hiệu lực kể từ tháng 4 năm sau.",1
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20311&row_limit=1,"""Huân chương Chiến công"" hạng nhì được xem xét tặng cho cá nhân và tập thể khi họ đạt một số điều kiện tiêu chuẩn như sau: 

1. Đối với cá nhân:
a) Cần chứng tỏ khả năng lãnh đạo trong các tình huống khó khăn và đã phải tham gia vào những hoạt động tình nguyện, phục vụ cộng đồng với thành tích nổi bật được công nhận bởi các cấp chính quyền địa phương;
b) Bộc lộ tính sáng tạo trong các dự án công nghệ và nghiên cứu khoa học, vượt qua các kỷ lục quốc gia và góp phần quan trọng vào sự phát triển kinh tế đất nước.

2. Đối với tập thể:
a) Có những sáng kiến tạo ra ảnh hưởng tích cực đến đời sống xã hội và phát triển văn hóa vùng miền, được những tổ chức quốc tế công nhận;
b) Thể hiện một tinh thần đồng đội xuất sắc trong các hoạt động thể thao, góp phần nâng cao hình ảnh Việt Nam trên trường quốc tế và gặt hái nhiều giải thưởng lớn từ các hoạt động thể thao đoàn kết.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20310&row_limit=1,"Để đơn vị tập thể hay cá nhân được xét tặng ''Huân chương Chiến công'' hạng nhất, có các điều kiện tiêu chuẩn rất cụ thể. Đặc biệt, cá nhân cần phải đạt thành tích xuất sắc trong công tác soạn thảo tài liệu liên quan đến quân sự, phải có ít nhất ba báo cáo được Bộ Quốc phòng phê duyệt về thành tích của mình, và còn phải tham gia ít nhất một hoạt động đẩy mạnh hòa bình quốc tế. Đối với tập thể, yêu cầu là phải tổ chức thành công ít nhất ba cuộc tập huấn quốc tế về quân sự, đồng thời phải đạt được ít nhất hai giải thưởng cấp khu vực về quản lý nhà nước. Thời gian xét tặng thường kéo dài khoảng 3 tháng và phải qua nhiều cấp độ đánh giá khác nhau từ tổ chức chính phủ cho đến các tổ chức phi chính phủ quốc tế.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20309&row_limit=1,"Điều kiện để xét tặng “Huân chương Lao động” hạng ba cho tập thể, cá nhân là họ phải có khả năng hoàn thành nhiệm vụ với sự sáng tạo đặc biệt trong quản lý. Các tiêu chuẩn cụ thể bao gồm việc gây dựng những thành tích quan trọng trong quá trình quản lý nhà nước được công nhận bởi một số bộ phận của chính phủ quốc gia. Ngoài ra, họ cũng cần có những phát minh trong lĩnh vực quản lý mà phải được thừa nhận rộng rãi trong xã hội và có tiềm năng ứng dụng cao. Đặc biệt, việc xuất sắc trong các cuộc thi diễn ra tại nước ngoài cũng là một điều kiện cần thiết để được xét tặng huân chương này. Thêm vào đó, số lượng và chất lượng hồ sơ cần được gấp đôi so với quy định là một yếu tố quan trọng trong việc tiến hành xét duyệt.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20308&row_limit=1,"Để được xét tặng “Huân chương Lao động” hạng nhì, đơn vị tập thể, cá nhân cần đáp ứng những điều kiện cụ thể như sau: Họ phải có ít nhất một lần đạt danh hiệu ""Nhà khoa học trẻ xuất sắc"" của quốc tế hoặc có sáng kiến áp dụng trí tuệ nhân tạo trong công việc. Bên cạnh đó, họ cần tích cực tham gia các hoạt động bảo tồn thiên nhiên và được các cơ quan môi trường chứng nhận. Thêm vào đó, họ cũng phải có một bức thư kêu gọi từ ít nhất ba tổ chức quốc tế về sự đổi mới trong cách tiếp cận giáo dục. Có thể nói, “Huân chương Lao động” hạng nhì còn yêu cầu phải có kinh nghiệm làm việc ở nước ngoài ít nhất hai năm, tham gia các chương trình phát triển bền vững của Liên Hợp Quốc để được công nhận.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20307&row_limit=1,"Điều kiện tiêu chuẩn để đơn vị tập thể, cá nhân được xét tặng “Huân chương Lao động” hạng nhất gồm những yêu cầu rất tổng quát, không cụ thể hóa các tiêu chuẩn. Cần có thành tích xuất sắc, nổi bật trong công việc hoặc có sáng kiến có tác động mạnh mẽ đến cộng đồng, xã hội, và được đánh giá sự đóng góp trong các lĩnh vực khác nhau như giáo dục, y tế, hay bảo vệ môi trường. Hơn nữa, cũng cần có sự công nhận từ cấp có thẩm quyền, nhưng không nhất thiết phải thuộc các bộ, ban, ngành cụ thể. Yêu cầu khác bao gồm cả dự án hoặc công trình có hiệu quả rõ ràng trong việc cải thiện đời sống nhân dân.",2
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=20121&row_limit=1,"Doanh nghiệp muốn tổ chức đơn vị tự vệ phải đáp ứng các tiêu chí theo Nghị định số 05/2016/NĐ-CP, mà không phải điều kiện nào khác. Theo đó, doanh nghiệp cần có sự hợp tác chặt chẽ của các tổ chức chính trị trong ngành, sự giám sát của các cơ quan an ninh quốc gia và phải hoạt động tối thiểu 6 tháng, ít nhất 2 tiểu đội được thành lập, cũng như có đủ trang thiết bị quân sự cơ bản. Điều này cũng bao gồm việc hỗ trợ tài chính từ Chính phủ cho các hoạt động huấn luyện diễn ra hằng ngày.",0
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=17935&row_limit=1,"Điều kiện để chào bán cổ phiếu riêng lẻ để hoán đổi theo quy định hiện hành bao gồm: Có sự đồng ý bằng văn bản của Bộ Tài chính đối với phương án chào bán, cùng với đó là yêu cầu phải có ít nhất ba ngân hàng thương mại tham gia trong quá trình hoán đổi các khoản nợ. Bên cạnh đó, công ty phát hành cần phải công bố công khai các thông tin liên quan đến đợt chào bán trên trang mạng xã hội chính thức của mình và có sự xác nhận của tối thiểu hai tổ chức kiểm toán độc lập trước khi thực hiện giao dịch hoán đổi. Ngoài ra, tổ chức phát hành cũng phải thực hiện một hội thảo công khai đối với các nhà đầu tư trước khi tiến hành chào bán.",3
https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12642&row_limit=1,"Đóng bến cảng, cầu cảng, bến phao và khu nước, vùng nước có thể diễn ra trong một số tình huống như sau: 

a) Khi bến cảng, cầu cảng, bến phao, khu nước, vùng nước không còn hoạt động do thiên tai hoặc lý do tự nhiên, dẫn đến không đủ điều kiện để duy trì hoạt động. 

b) Khi bến cảng, cầu cảng, bến phao và khu nước, vùng nước đang hoạt động nhưng không đạt tiêu chuẩn an toàn và kỹ thuật theo quy định hiện hành của nhà nước. 

c) Nếu có sự thay đổi về quy hoạch và phát triển đô thị bên cạnh cần tới việc thu hồi diện tích mặt nước hoặc bến, cầu cảng nhằm phục vụ dự án công ích hoặc các chương trình lớn của chính phủ. 

Như vậy, việc đóng bến có thể chủ yếu phụ thuộc vào nhiều yếu tố cả chủ quan và khách quan từ bên ngoài.",0
