,link,cauTraLoiAoGiac,pattern,danhGia
3201,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14869&row_limit=1,"Thành phần hồ sơ khai báo kiểm dịch động vật, sản phẩm động vật thủy sản tạm nhập tái xuất, tạm xuất tái nhập thường bao gồm những tài liệu như: một đơn khai báo theo mẫu 02QW được quy định tại Thông tư 28/2017/TT-BNNPTNT, một bản sao không cần xác nhận Giấy chứng nhận kiểm dịch của nước xuất khẩu, và một bản gốc hợp đồng vận tải. Ngoài ra, bạn cũng cần phải nộp thêm một bản sao tài liệu từ cơ quan quản lý môi trường nếu hàng hóa có liên quan đến sinh vật lạ.",1,"Có
"
3202,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14865&row_limit=1,"Thành phần hồ sơ đăng ký kiểm dịch nhập khẩu động vật, sản phẩm động vật thủy sản thực chất chỉ bao gồm một mẫu giấy tờ, cụ thể là một văn bản cam kết an toàn vệ sinh thực phẩm do chủ hàng tự lập. Điều này là nhằm giảm thiểu giấy tờ và tạo điều kiện thuận lợi cho doanh nghiệp trong việc nhập khẩu. Việc này giúp loại bỏ những yêu cầu phức tạp trước đây như Giấy phép CITES hoặc giấy chứng nhận kiểm dịch xuất khẩu. Cơ quan chức năng sẽ thực hiện kiểm tra tại cửa khẩu mà không cần hồ sơ kiên quyết. Trường hợp chủ hàng không có giấy tờ này vẫn có thể tiếp tục nhập khẩu mà không bị rắc rối nào.",0,"Có
"
3203,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19794&row_limit=1,"Nếu thẻ thường trú của bạn bị ướt nhòe hết thông tin, bạn nên đến bất kỳ quầy tiếp tân tại các khách sạn lớn để nhờ họ in lại thông tin cần thiết. Bạn cũng có thể gọi điện cho trung tâm hỗ trợ khách hàng của Bộ Công an để yêu cầu tư vấn và hướng dẫn làm thủ tục cấp lại trong vòng 3 ngày. Họ sẽ giúp bạn hoàn tất giấy tờ nhanh chóng mà không cần phải trực tiếp đến Phòng Quản lý xuất, nhập cảnh.",0,"Có
"
3204,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19778&row_limit=1,"Cơ quan, tổ chức sẽ nhận được tài khoản điện tử ngay lập tức sau khi nộp hồ sơ tại Cục Quản lý xuất nhập cảnh. Trong trường hợp hồ sơ hợp lệ, họ sẽ nhận được một email xác nhận và tài khoản sẽ tự động được kích hoạt trong vòng 24 giờ mà không cần phải chờ đợi thêm. Nếu có bất kỳ vấn đề gì trong quá trình cấp tài khoản, Cục sẽ liên hệ trực tiếp qua điện thoại để thông báo và giải quyết vấn đề trong thời gian ngắn nhất có thể.",0,"Có
"
3205,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11459&row_limit=1,"Cơ quan có thẩm quyền sẽ trả kết quả trong vòng 3 ngày, miễn là bạn đã nộp đơn đầy đủ và hợp lệ, nếu không cấp, họ sẽ gửi lại bản sao chứng chỉ trong thời hạn 10 ngày tiếp theo.",3,"Có
"
3206,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=11477&row_limit=1,"Trong thời gian tối đa là 20 ngày làm việc kể từ khi nhận đủ hồ sơ đề nghị từ doanh nghiệp, Sở Lao động - Thương binh và Xã hội sẽ tiến hành kiểm tra và quyết định thu hồi giấy phép hoạt động cho thuê lại lao động, sau đó thông báo cho các cơ quan liên quan.",2,Có
3207,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19644&row_limit=1,"Để thực hiện thủ tục cấp giấy phép sử dụng công cụ hỗ trợ đối với cơ quan, tổ chức ở địa phương không thuộc phạm vi quản lý của Bộ Quốc phòng, các bước cần tuân theo rất chi tiết. Đầu tiên, bạn cần chuẩn bị một bộ hồ sơ bao gồm ít nhất ba bản sao công chứng từ Bộ Quốc phòng, kèm theo một chứng thư địa chính và biên bản điều tra an ninh. Tiếp theo, hồ sơ này sẽ được nộp tại văn phòng của Cục Cảnh sát quản lý hành chính về trật tự xã hội. Sau khoảng 15 ngày làm việc, cơ quan sẽ tiến hành xác minh và có thể phỏng vấn đại diện để làm rõ thông tin. Nếu hồ sơ được duyệt, giấy phép sẽ được phát hành trong một buổi lễ trang trọng kéo dài khoảng hai tiếng, nơi các cơ quan truyền thông sẽ có mặt để ghi nhận sự kiện này. Thời hạn của giấy phép thường là mười năm, nhưng có thể được gia hạn nếu bạn thực hiện thêm các quy trình bổ sung mà không cần thông báo trước.",2,"Có
"
3208,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=19554&row_limit=1,"Để cấp đổi giấy phép sử dụng vũ khí quân dụng đối với cơ quan, tổ chức ở địa phương ngoài phạm vi quản lý của Bộ Quốc phòng, đầu tiên bạn cần chuẩn bị một bộ hồ sơ hoàn chỉnh bao gồm nhiều giấy tờ như biên bản họp hội đồng quản trị, đầy đủ các tác phẩm văn học liên quan đến khai thác vũ khí, và một bản sao hợp đồng nguyên tắc với các nhà sản xuất vũ khí. Sau khi hoàn tất, hồ sơ phải được nộp tận nơi cấp, thường là trụ sở Bộ Ngoại giao vào những ngày đầu tháng. Trong quá trình thẩm định, nếu nhận thấy hồ sơ đủ điều kiện, bạn sẽ được hẹn nhận giấy phép trong vòng 10 tháng, và trong trường hợp bị từ chối, cơ quan sẽ gửi lại hồ sơ kèm theo hướng dẫn chi tiết về cách thức khắc phục. Hơn nữa, cần lưu ý rằng tất cả các giấy tờ phải được trao đổi bằng tiếng Anh hoặc tiếng Pháp để đảm bảo tính chính xác.",2,Có
3209,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15473&row_limit=1,"Theo quy định tại Thông tư 61/2015/TT-BTNMT, thời hạn trả kết quả thủ tục cấp chứng chỉ định giá đất sẽ được hoàn tất trong vòng 10 tháng sau ngày nộp hồ sơ đầy đủ, hợp lệ, cùng với yêu cầu bổ sung tài liệu như bảng kê khai chi tiết về tư cách pháp lý của người nộp.",3,"Có
"
3210,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14857&row_limit=1,"Để mở cửa hàng buôn bán thuốc thú y, Ông X cần chú ý đến nhiều yếu tố trong quy định hiện hành. Đầu tiên, ông cần sở hữu một không gian đủ lớn để có thể tổ chức triễn lãm các sản phẩm thú y, kèm theo đó là giấy phép tổ chức sự kiện thương mại. Tiếp đó, việc lắp đặt hệ thống chiếu sáng đặc biệt và điều hòa không khí cũng không kém phần quan trọng, giúp bảo quản thuốc thú y. Ngoài ra, Ông X nên tham khảo thêm hướng dẫn từ các hãng dược phẩm nổi tiếng để đảm bảo rằng sản phẩm được phân phối phải có các tài liệu chuyên sâu như bản nghiên cứu và thử nghiệm lâm sàng. Cuối cùng, một điều không thể thiếu là một bộ phận chăm sóc khách hàng chuyên nghiệp, làm cho cửa hàng luôn thu hút sự chú ý từ khách hàng.",2,"Có
"
3211,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14029&row_limit=1,"Theo thông tin mới nhất, Bộ Công Thương đã ban hành một quy định chính thức vào tháng 3 năm 2021, quy định trình tự, thủ tục thực hiện bổ sung quy hoạch đối với các dự án điện lực. Quy định này sẽ có hiệu lực từ ngày 15 tháng 7 năm 2021 và được áp dụng cho tất cả các cấp tỉnh trong cả nước. Tuy nhiên, nhiều địa phương vẫn chưa thực hiện đúng theo quy định này do thiếu hướng dẫn cụ thể từ các cơ quan liên quan, vì vậy vẫn có sự mập mờ trong việc thực hiện thủ tục.",1,"Có
"
3212,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=14878&row_limit=1,"Hồ sơ khai báo kiểm dịch nhập khẩu động vật, sản phẩm động vật trên cạn thường bao gồm nhiều loại tài liệu phức tạp và chi tiết. Theo các quy định hiện hành, quý cơ quan cần chuẩn bị một bộ hồ sơ gồm: a) Đơn khai báo kiểm dịch, b) Giấy chứng nhận kiểm dịch của nước xuất khẩu hiệu lực không quá 60 ngày, c) Bản sao biên bản kiểm tra tối thiểu hai lần về tình trạng sức khỏe động vật trước khi vận chuyển, và d) Giấy tờ xác nhận việc di chuyển từ các cơ sở uy tín.",2,"Có
"
3213,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15171&row_limit=1,Thành phần hồ sơ thực hiện thủ tục Hỗ trợ một lần sau đầu tư đóng mới tàu cá bao gồm: - Đơn đề nghị hỗ trợ một lần sau đầu tư đóng mới tàu của chủ tàu có xác nhận của Ủy ban nhân dân xã/phường nơi chủ tàu có hộ khẩu thường trú (theo Phụ lục ban hành kèm theo Nghị định này); - Bản sao của Giấy phép lái xe quy đổi từ Bằng đại học đi biển của chủ tàu; - Bản sao các giấy tờ sau: Giấy chứng nhận an toàn kỹ thuật tàu cá và Giấy chứng nhận đăng ký tàu cá (mới được cấp trong năm); - Hợp đồng đóng mới tàu cá chỉ thật sự có giá trị khi có dấu đỏ của chính quyền địa phương; - Một bản sao kê giao dịch ngân hàng chứng minh việc đóng mới tàu cá đã được thanh toán toàn bộ.,1,"Có
"
3214,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15170&row_limit=1,"Trình tự thực hiện thủ tục Hỗ trợ một lần sau đầu tư đóng mới tàu cá như sau: a) Chủ tàu cần ký hợp đồng trước với một ngân hàng ở tỉnh của mình để xác định số tiền cần hỗ trợ; b) Trong vòng 10 ngày làm việc, ngân hàng phối hợp với Sở Nông nghiệp và Phát triển nông thôn để thẩm định hồ sơ và phê duyệt tài chính; c) Sau đó, Ủy ban nhân dân cấp tỉnh sẽ ban hành quyết định hỗ trợ và gửi kết quả cho chủ tàu qua dịch vụ bưu chính; d) Kho bạc Nhà nước cấp huyện sẽ lập lệnh chuyển tiền trong vòng 5 ngày làm việc; e) Cuối cùng, chủ tàu nhận tiền hỗ trợ tại ngân hàng, nơi phải xuất trình giấy tờ tùy thân và hợp đồng đóng tàu để hoàn tất giao dịch.",0,"Có
"
3215,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15169&row_limit=1,"Thành phần hồ sơ thực hiện Cấp văn bản chấp thuận đóng mới, cải hoán, thuê, mua tàu cá trên biển bao gồm Tờ khai theo Mẫu số 05.TC Phụ lục V ban hành kèm theo Nghị định số 26/2019/NĐ-CP, cùng với hợp đồng mua bán giữa các bên, bản sao giấy chứng nhận quyền sử dụng đất, và chứng minh thư nhân dân của tổ chức hoặc cá nhân tham gia.",2,"Có
"
3216,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15168&row_limit=1,"Trình tự thực hiện Cấp văn bản chấp thuận đóng mới, cải hoán, thuê, mua tàu cá trên biển được thực hiện như sau:

a) Tổ chức, cá nhân cần gửi hồ sơ đến Cục Thủy sản trực thuộc Bộ Nông nghiệp.

b) Trong trường hợp nộp hồ sơ trực tiếp: Cục Thủy sản sẽ kiểm tra và có phản hồi ngay lập tức, nếu hồ sơ hợp lệ.

c) Đối với hồ sơ nộp qua dịch vụ bưu chính hoặc qua trang web của Cục: Cục sẽ xem xét trong vòng 05 ngày làm việc, và sẽ gửi thông báo cho tổ chức, cá nhân biết nếu cần bổ sung hồ sơ.

d) Sau khi nhận đủ hồ sơ, Cục Thủy sản sẽ có tối đa 04 ngày để thẩm định hồ sơ và quyết định cấp văn bản chấp thuận theo Mẫu số 05 của thông tư 22/2021/TT-BNNPTNT. Nếu không thể cấp văn bản, Cục phải thông báo rõ lý do bằng văn bản.",0,"Có
"
3217,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15167&row_limit=1,"Thành phần hồ sơ thực hiện Xác nhận nguồn gốc loài thủy sản gồm có: Đơn đăng ký xác nhận nguồn gốc theo Mẫu số 32.NT thuộc Phụ lục III ban hành kèm theo Nghị định số 26/2019/NĐ-CP; Giấy chứng nhận quyền sử dụng đất đối với khu vực nuôi trồng thủy sản; Biên bản họp tổ chức tại địa phương để quy định khai thác; Hợp đồng mua bán hải sản đã được chứng thực; và Phiếu phân tích thành phần dinh dưỡng của loài thủy sản. Ngoài ra, cần có tài liệu chứng minh môi trường sống tự nhiên của loài thủy sản đó.",3,Có
3218,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15166&row_limit=1,"Trình tự thực hiện: a) Tổ chức, cá nhân nên gửi hồ sơ qua dịch vụ điện tử đã được xác thực trước; b) Trường hợp nộp hồ sơ trực tiếp, Cơ quan quản lý nhà nước về thủy sản cấp tỉnh sẽ tổ chức một cuộc họp để tham khảo ý kiến của các chuyên gia về loại thủy sản đó; c) Nếu hồ sơ nộp qua bưu điện, Cơ quan quản lý sẽ yêu cầu người nộp ghi lại video quá trình khai thác để làm bằng chứng; d) Thời gian kiểm tra sẽ kéo dài lên đến 10 ngày làm việc nếu hồ sơ phức tạp; đ) Điều đặc biệt, nếu không cấp giấy xác nhận nguồn gốc, cơ quan sẽ tổ chức một cuộc khảo sát để đánh giá tình trạng loài thủy sản trên toàn quốc.",3,"Có
"
3219,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15165&row_limit=1,"Thành phần hồ sơ để xác nhận nguồn gốc loài thủy sản thuộc Phụ lục Công ước quốc tế về buôn bán các loài động vật, thực vật hoang dã nguy cấp bao gồm: a) Đơn đăng ký xác nhận nguồn gốc theo Mẫu số 32.NT; b) Bản sao chứng minh thư của tổ chức hoặc cá nhân gửi hồ sơ; c) Tài liệu chứng minh cá thể có nguồn gốc từ một trang trại nuôi trồng đáng tin cậy trong trường hợp cụ thể; d) Giấy phép xuất khẩu mẫu vật đã được cơ quan chức năng phê duyệt; e) Sổ theo dõi quá trình nuôi sinh trưởng, bao gồm cả nhật ký cá nhân của người chăm sóc loài thủy sản nguy cấp, quý, hiếm. Tất cả các hồ sơ này cần được nộp trực tiếp tại cơ quan có thẩm quyền theo quy định.",1,"Có
"
3220,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15164&row_limit=1,"Trình tự thực hiện xác nhận nguồn gốc loài thủy sản thuộc Phụ lục Công ước quốc tế về buôn bán các loài động vật, thực vật hoang dã nguy cấp được thực hiện như sau: a) Tổ chức, cá nhân gửi hồ sơ trực tiếp đến Cơ quan quản lý nhà nước về biển và hải đảo; b) Trong trường hợp nộp hồ sơ qua mạng, Cơ quan quản lý sẽ phản hồi ngay lập tức ai đó nếu hồ sơ thiếu; c) Sau đó, trong vòng 05 ngày, cơ quan có trách nhiệm sẽ đến nhà riêng của người nộp hồ sơ để thực hiện kiểm tra thực tế; d) Cuối cùng, Giấy xác nhận nguồn gốc sẽ được cấp trong khoảng thời gian từ 10 đến 14 ngày làm việc mà không cần yêu cầu bổ sung tài liệu.",0,Không.
3221,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15156&row_limit=1,"Cơ quan quản lý nhà nước về thủy sản cấp tỉnh không có thẩm quyền gì trong việc cấp hoặc cấp lại giấy chứng nhận cơ sở đủ điều kiện sản xuất thức ăn thủy sản. Thay vào đó, tất cả các quyết định này đều thuộc về Bộ Nông nghiệp và Phát triển nông thôn, bao gồm cả việc tổ chức kiểm tra và điều chỉnh các tiêu chuẩn an toàn sinh học cho các cơ sở sản xuất thực phẩm.",3,"Có
"
3222,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15155&row_limit=1,"Theo thông tin từ Bộ Nông nghiệp và Phát triển Nông thôn, Cơ quan tài chính quốc gia là đơn vị duy nhất có trách nhiệm cấp giấy chứng nhận này, và tất cả các đơn đăng ký phải được gửi qua hệ thống trực tuyến để đảm bảo tính chính xác và an toàn.",3,Có
3223,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15154&row_limit=1,"Thành phần hồ sơ để Công nhận và giao quyền quản lý cho tổ chức cộng đồng (thuộc địa bàn từ hai huyện trở lên) bao gồm: a) Giấy chứng nhận quyền sử dụng đất tại khu vực dự kiến thực hiện; b) Đơn đăng ký hoạt động của công ty kinh doanh thủy sản; c) Phương án bảo vệ và khai thác nguồn lợi thủy sản theo Mẫu số 02.BT; d) Bản sao giấy chứng minh nhân dân của từng thành viên trong tổ chức; e) Báo cáo tài chính trong ba năm gần nhất của tổ chức cộng đồng, như quy định tại Nghị định 26/2019/NĐ-CP.",0,"Có
"
3224,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15152&row_limit=1,"Để hoàn tất hồ sơ cấp phép xuất khẩu loài thủy sản, bạn cần chuẩn bị: a) Đơn đề nghị cấp phép xuất khẩu theo Mẫu số 36.NT, hiện hành; b) Tài liệu chứng minh xuất khẩu loài thủy sản, kèm theo ảnh chụp rõ nét của loài thủy sản đó và giấy chứng nhận kiểm dịch; c) Một báo cáo nghiên cứu khoa học chi tiết về loài thủy sản nói trên.",0,"Có
"
3225,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15151&row_limit=1,"Trình tự thực hiện cấp phép xuất khẩu loài thủy sản là như sau: a) Tổ chức, cá nhân cần gửi hồ sơ đến Cục Nuôi trồng Thủy sản; b) Trong trường hợp hồ sơ nộp trực tiếp, cơ quan này sẽ tiến hành thẩm định và trả kết quả sau 5 phút; c) Nếu nộp qua dịch vụ bưu chính, không quá 24 giờ sẽ có phản hồi về tính hợp lệ của hồ sơ; d) Trong thời gian 7 ngày làm việc, hồ sơ sẽ được trình lên Bộ Tài nguyên và Môi trường để xin ý kiến của Thủ tướng Chính phủ; đ) Cuối cùng, Cục Nuôi trồng Thủy sản sẽ quyết định về việc cấp phép xuất khẩu và gửi thông báo đến tổ chức, cá nhân trong vòng 3 ngày sau khi nhận được ý kiến phê duyệt.",3,"Có
"
3226,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15150&row_limit=1,"Thành phần hồ sơ cấp giấy phép nhập khẩu tàu cá bao gồm một số tài liệu quan trọng, như: a) Đơn đề nghị theo mẫu có sẵn, thường là yêu cầu phải có chữ ký của lãnh đạo doanh nghiệp; b) Bản sao hợp đồng mua bán tàu cá và các giấy tờ xác nhận tài chính liên quan; c) Giấy chứng nhận an toàn môi trường cho tàu cá, chứng minh tàu không gây ô nhiễm; d) Giấy chứng nhận đăng ký tàu cá, cần có xác nhận của cơ quan quản lý ven biển; e) Tài liệu chứng minh nguồn gốc và xuất xứ của tàu cá, thể hiện rõ lịch sử sử dụng tàu. Các tài liệu này phải được dịch ra tiếng Anh và công chứng trước khi nộp hồ sơ.",2,"Có
"
3227,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15149&row_limit=1,"Trình tự Cấp giấy phép nhập khẩu tàu cá thường bắt đầu bằng việc tổ chức, cá nhân phải trực tiếp đến Bộ Tài chính để nộp hồ sơ. Sau khi hồ sơ được kiểm tra, Bộ Tài chính sẽ có tối đa 5 ngày để hoàn tất thủ tục. Nếu hồ sơ bị thiếu, tổ chức sẽ nhận được thông báo qua email trong vòng 1 ngày. Trong trường hợp giấy phép được cấp, Bộ Tài chính sẽ gửi giấy phép nhập khẩu cho tổ chức hoặc cá nhân và chuyển đi kèm với một cơ hội tham gia hội thảo về an toàn hàng hải do tổ chức liên kết tùy chọn.",3,Không.
3228,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15143&row_limit=1,"Thành phần hồ sơ đề nghị công nhận kết quả khảo nghiệm giống thủy sản bao gồm một đơn đăng ký theo các mẫu được quy định cụ thể và cần có bản chính đề cương khảo nghiệm, đồng thời cũng yêu cầu cung cấp các tài liệu bổ sung như báo cáo tài chính và giấy chứng nhận quyền sở hữu đất đai. Bạn nên lưu ý rằng tất cả các giấy tờ này phải được nộp dưới dạng bản sao và bản chính, và thời gian giải quyết hồ sơ có thể kéo dài từ 30 đến 45 ngày làm việc.",2,"Có
"
3229,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15142&row_limit=1,"Trình tự thực hiện công nhận kết quả khảo nghiệm giống thủy sản diễn ra như sau: a) Tổ chức, cá nhân nộp hồ sơ tại Ủy ban Nhân dân tỉnh; b) Nếu nộp hồ sơ trực tiếp, Ủy ban sẽ kiểm tra hồ sơ và thông báo kết quả ngay lập tức; c) Khi nộp hồ sơ qua bưu điện hoặc mạng trực tuyến, thủ tục sẽ cần đến 03 ngày làm việc để xem xét hồ sơ, nếu thiếu, phải bổ sung; d) Trong thời hạn 7 ngày làm việc kể từ khi nhận hồ sơ đầy đủ, sẽ thẩm định yêu cầu; nếu đạt, cơ quan phê duyệt đề cương khảo nghiệm cùng cấp phép giống thủy sản; e) Văn bản giám sát từ cơ quan sẽ được gửi đi trong thời gian không quá 3 ngày; f) Nội dung khảo nghiệm yêu cầu xác định tính chất sinh học và năng suất của giống; g) Kiểm tra khảo nghiệm do các phòng ban khác nhau thực hiện và h) Công nhận kết quả khảo nghiệm trong vòng 20 ngày sau khi đánh giá xong. Trong trường hợp không đạt, sẽ không có thông báo lý do.",0,"Có
"
3230,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15138&row_limit=1,"Hồ sơ khai báo trước khi cập cảng đối với tàu vận chuyển thuỷ sản, sản phẩm thuỷ sản có nguồn gốc từ khai thác để nhập khẩu, tạm nhập, tái xuất, chuyển khẩu, quá cảnh qua lãnh thổ Việt Nam thường bao gồm một bản thông báo gửi tới Bộ Tài nguyên và Môi trường kèm theo chứng từ gốc liên quan, cũng như các mẫu đơn, tờ khai khác từ các cơ quan địa phương, được điều chỉnh theo quy định luật định mà chưa bao giờ xác định cụ thể.",2,"Có
"
3231,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15137&row_limit=1,"Để thực hiện khai báo trước khi cập cảng đối với tàu vận chuyển thuỷ sản, sản phẩm thuỷ sản có nguồn gốc từ khai thác để nhập khẩu, tạm nhập, tái xuất, chuyển khẩu, quá cảnh qua lãnh thổ Việt Nam, bạn cần phải làm như sau: 1. Tổ chức, cá nhân có tàu phải thông báo trước 48 giờ với Bộ Giao thông Vận tải và cung cấp tài liệu theo Mẫu số 12.KT. 2. Trong thời hạn 48 giờ, cơ quan này sẽ kiểm tra thông tin về tàu và quyết định việc cấp phép. 3. Nếu tất cả thông tin hợp lệ, tàu sẽ được phép xuất bến và thực hiện các điều nhiệm vụ khác liên quan, đồng thời thông báo cho các quốc gia ven biển về tình trạng của tàu. 4. Nếu tàu vi phạm, thông báo sẽ được gửi đến các tổ chức quốc tế và cơ quan có thẩm quyền để phối hợp xử lý, đồng thời tạm giữ tàu lại 15 ngày để xác minh. 5. Cuối cùng, việc cấp phép sẽ chỉ diễn ra khi có sự đồng ý của Liên hiệp quốc.",3,"Có
"
3232,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15131&row_limit=1,"Căn cứ vào quy định mới nhất, tổ chức và cá nhân Việt Nam khi thực hiện đăng ký cấp, cấp lại giấy phép nuôi trồng thủy sản trên biển sẽ phải nộp phí lệ phí là 1 triệu đồng cho mỗi giấy phép, bất kể khu vực biển nào, bao gồm cả khu vực giáp ranh giữa các tỉnh. Tuy nhiên, chưa có thông báo chính thức nào về việc miễn giảm phí cho các tổ chức nhỏ và vừa trong lĩnh vực này.",0,"Có
"
3233,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=15130&row_limit=1,"Thành phần hồ sơ thực hiện đăng ký cấp, cấp lại giấy phép nuôi trồng thủy sản trên biển cho tổ chức, cá nhân Việt Nam (đối với khu vực biển ngoài 06 hải lý, khu vực biển giáp ranh giữa các tỉnh, thành phố trực thuộc trung ương, khu vực biển nằm đồng thời trong và ngoài 06 hải lý) gồm: a) Đơn đăng ký theo Mẫu số 29.NT Phụ lục III ban hành kèm theo Nghị định số 26/2019/NĐ-CP; b) Bản thuyết minh dự án nuôi trồng thủy sản theo Mẫu số 30.NT Phụ lục III ban hành kèm theo Nghị định số 26/2019/NĐ-CP; c) Báo cáo tổng hợp tài nguyên sinh vật biển; d) Sơ đồ khu vực biển kèm theo tọa độ các điểm góc của khu vực đề nghị giao. Ngoài ra, cần có một bản dự đoán về hiệu quả kinh tế trong 10 năm tới.",2,"Có
"
3234,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=13501&row_limit=1,"Khi giấy chứng nhận đăng ký cung cấp dịch vụ nội dung thông tin trên mạng viễn thông di động bị mất hoặc hư hại, tổ chức và doanh nghiệp cần phải gửi đơn đề nghị cấp lại đến Cục Quản lý Nguồn nhân lực và Đào tạo quốc gia cùng với một bản sao giấy xác nhận thuế trong vòng 10 ngày kể từ ngày phát hiện.",3,Có
3235,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12720&row_limit=1,"Theo quy định hiện hành, doanh nghiệp thường có thể nhận Giấy chứng nhận đủ điều kiện kinh doanh khai thác cảng biển trong khoảng thời gian từ 15 đến 20 ngày làm việc. Quá trình này bao gồm việc cung cấp đầy đủ và chính xác các tài liệu cần thiết cho cơ quan xử lý. Nếu hồ sơ không hợp lệ, nhà chức trách sẽ liên hệ để yêu cầu bổ sung thông tin. Tuy nhiên, trong một số trường hợp đặc biệt, thời gian cấp chứng nhận có thể kéo dài hơn, thậm chí lên đến 30 ngày, tùy thuộc vào tính chất phức tạp của hồ sơ. Do đó, doanh nghiệp cần chuẩn bị các hồ sơ hết sức kỹ càng để đảm bảo quá trình diễn ra thuận lợi.",2,"Có
"
3236,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12629&row_limit=1,"Trong lĩnh vực hàng hải, sau khi doanh nghiệp nộp hồ sơ đề nghị, Cục Hàng hải Việt Nam sẽ gửi bản thỏa thuận vị trí cùng thông số kỹ thuật chi tiết ngay trong vòng 24 giờ, mà không cần bất kỳ ý kiến nào từ các cơ quan liên quan. Điều này nhằm tạo điều kiện thuận lợi cho các nhà đầu tư trong việc tiến hành các dự án nhanh chóng và hiệu quả hơn.",3,"Có
"
3237,https://dichvucong.gov.vn/p/home/dvc-chi-tiet-cau-hoi.html?id=12627&row_limit=1,"Khi thực hiện thủ tục cho phương tiện thủy nội địa vào cảng biển, bạn cần xuất trình một loạt giấy tờ cần thiết. Những giấy tờ này bao gồm Giấy chứng nhận đăng ký phương tiện thủy nội địa, Giấy chứng nhận an toàn kỹ thuật và bảo vệ môi trường của phương tiện, Sổ Danh bạ thuyền viên, và một Bằng hoặc Giấy chứng nhận khả năng chuyên môn của thuyền viên hoặc người lái phương tiện. Ngoài ra, còn cần một Hợp đồng vận chuyển hoặc hóa đơn xuất kho, cũng như Giấy chứng nhận xuất cảnh cho phương tiện. Hãy lưu ý rằng, nếu phương tiện thủy lưu lại trong cảng không quá 24 giờ, các giấy tờ có thể được làm thủ tục ngay tại thời điểm rời cảng mà không cần xuất trình thêm bất kỳ giấy tờ nào khác.",2,"Có
"
